student_id,first_name,last_name,email,school_email,gender,dob,class_year,grad_year,ethnicity,cd_major,cd_minor,campus_phone,cell_phone,student_photo,active_flag,create_date,last_update_date,updated_by_user_id,optimistic_lock,locked_by_user_id
1270,Odille,Lardeur,olardeur7h@example.com,Lardeur1270@kuromaku-u.org,F,10/1/04,2027,2027,ASN,MAN,MEC,970-111-5269,702-555-0166,1270.png,t,3/27/20,3/27/20,,,
1271,Rafe,Genicke,rgenicke7i@example.com,Genicke1271@kuromaku-u.org,M,5/24/08,2030,2030,AFR,ENG,UND,970-111-5270,303-555-0104,1271.png,t,3/27/20,3/27/20,,,
1272,Alida,Fazackerley,afazackerley7j@example.org,Fazackerley1272@kuromaku-u.org,F,11/12/04,2027,2027,WHT,MAN,MEC,970-111-5271,410-555-0165,1272.png,t,3/27/20,3/27/20,,,
1273,Harrietta,Malby,hmalby7k@example.com,Malby1273@kuromaku-u.org,F,10/28/06,2029,2029,ASN,ENG,UND,970-111-5272,251-555-0120,1273.png,t,3/27/20,3/27/20,,,
1274,Tally,De Witt,tdewitt7l@example.net,DeWitt1274@kuromaku-u.org,F,5/1/05,2027,2027,ASN,MAN,UND,970-111-5273,808-555-0158,1274.png,t,3/27/20,3/27/20,,,
1275,Roldan,Weich,rweich7m@example.com,Weich1275@kuromaku-u.org,M,8/17/07,2029,2029,AFR,CHE,MAT,970-111-5274,602-555-0102,1275.png,t,3/27/20,3/27/20,,,
1276,Charla,Reddle,creddle7n@example.com,Reddle1276@kuromaku-u.org,F,1/13/08,2030,2030,WHT,MAN,UND,970-111-5275,786-555-0119,1276.png,t,3/27/20,3/27/20,,,
1277,Harri,Boards,hboards7o@example.com,Boards1277@kuromaku-u.org,F,2/19/08,2030,2030,AFR,COM,AER,970-111-5276,602-555-0121,1277.png,t,3/27/20,3/27/20,,,
1278,Dinny,Lawlee,dlawlee7p@example.com,Lawlee1278@kuromaku-u.org,F,4/14/05,2027,2027,ASN,NUC,UND,970-111-5277,404-555-0177,1278.png,t,3/27/20,3/27/20,,,
1279,Booth,Goodrum,bgoodrum7q@example.com,Goodrum1279@kuromaku-u.org,M,11/28/07,2030,2030,ASN,MAN,MAT,970-111-5278,281-555-0151,1279.png,t,3/27/20,3/27/20,,,
1280,Coralie,Campey,ccampey7r@example.com,Campey1280@kuromaku-u.org,F,3/6/07,2029,2029,WHT,COM,UND,970-111-5279,973-555-0169,1280.png,t,3/27/20,3/27/20,,,
1281,Cleavland,Rotlauf,crotlauf7s@example.org,Rotlauf1281@kuromaku-u.org,M,12/16/06,2029,2029,ASN,AER,MAN,970-111-5280,302-555-0123,1281.png,t,3/27/20,3/27/20,,,
1282,Olenka,Gossington,ogossington7t@example.com,Gossington1282@kuromaku-u.org,F,5/27/07,2029,2029,AFR,MEC,COM,970-111-5281,713-555-0177,1282.png,t,3/27/20,3/27/20,,,
1283,Waldo,Claydon,wclaydon7u@example.org,Claydon1283@kuromaku-u.org,M,11/9/07,2030,2030,AFR,COM,UND,970-111-5282,203-555-0171,1283.png,t,3/27/20,3/27/20,,,
1284,Bearnard,Jedras,bjedras7v@example.net,Jedras1284@kuromaku-u.org,M,1/30/06,2028,2028,HSP,MAT,UND,970-111-5283,718-555-0146,1284.png,t,3/27/20,3/27/20,,,
1285,Jacquelynn,Hagland,jhagland7w@example.com,Hagland1285@kuromaku-u.org,F,11/16/04,2027,2027,ASN,MAN,UND,970-111-5284,303-555-0189,1285.png,t,3/27/20,3/27/20,,,
1286,Nessi,Asple,nasple7x@example.org,Asple1286@kuromaku-u.org,F,7/31/07,2029,2029,HSP,AER,UND,970-111-5285,913-555-0135,1286.png,t,3/27/20,3/27/20,,,
1287,Berkley,Lacky,blacky7y@example.com,Lacky1287@kuromaku-u.org,M,2/14/06,2028,2028,AFR,COM,UND,970-111-5286,262-555-0180,1287.png,t,3/27/20,3/27/20,,,
1288,Emilia,Joubert,ejoubert7z@example.com,Joubert1288@kuromaku-u.org,F,2/1/06,2028,2028,WHT,CHE,UND,970-111-5287,786-555-0132,1288.png,t,3/27/20,3/27/20,,,
1289,Clayborn,Thomassin,cthomassin80@example.org,Thomassin1289@kuromaku-u.org,M,6/19/08,2030,2030,ASN,CHE,UND,970-111-5288,971-555-0175,1289.png,t,3/27/20,3/27/20,,,
1290,Cheryl,Stodit,cstodit81@example.org,Stodit1290@kuromaku-u.org,F,11/17/07,2030,2030,WHT,ENG,UND,970-111-5289,941-555-0183,1290.png,t,3/27/20,3/27/20,,,
1291,Basile,Wimpenny,bwimpenny82@example.org,Wimpenny1291@kuromaku-u.org,M,5/4/05,2027,2027,HSP,CIV,UND,970-111-5290,317-555-0160,1291.png,t,3/27/20,3/27/20,,,
1292,Andree,Riccio,ariccio83@example.com,Riccio1292@kuromaku-u.org,F,8/3/08,2030,2030,WHT,ENG,UND,970-111-5291,210-555-0197,1292.png,t,3/27/20,3/27/20,,,
1293,Wald,Ambrogioli,wambrogioli84@example.org,Ambrogioli1293@kuromaku-u.org,M,3/17/05,2027,2027,AFR,COM,UND,970-111-5292,563-555-0122,1293.png,t,3/27/20,3/27/20,,,
1294,Urbano,Applewhite,uapplewhite85@example.com,Applewhite1294@kuromaku-u.org,M,1/30/06,2028,2028,HSP,CHE,AER,970-111-5293,806-555-0187,1294.png,t,3/27/20,3/27/20,,,
1295,Gothart,Geraldez,ggeraldez86@example.com,Geraldez1295@kuromaku-u.org,M,6/19/05,2027,2027,HSP,COM,UND,970-111-5294,702-555-0136,1295.png,t,3/27/20,3/27/20,,,
1296,Lannie,Dietsche,ldietsche87@example.com,Dietsche1296@kuromaku-u.org,M,3/20/08,2030,2030,AFR,AER,UND,970-111-5295,405-555-0168,1296.png,t,3/27/20,3/27/20,,,
1297,Niels,Fedorchenko,nfedorchenko88@example.org,Fedorchenko1297@kuromaku-u.org,M,11/19/04,2027,2027,AFR,COM,UND,970-111-5296,719-555-0139,1297.png,t,3/27/20,3/27/20,,,
1298,Anthea,Grigorian,agrigorian89@example.com,Grigorian1298@kuromaku-u.org,F,12/16/06,2029,2029,AFR,MAT,UND,970-111-5297,831-555-0133,1298.png,t,3/27/20,3/27/20,,,
1299,Miltie,Crocket,mcrocket8a@example.com,Crocket1299@kuromaku-u.org,M,1/3/06,2028,2028,AFR,COM,UND,970-111-5298,952-555-0156,1299.png,t,3/27/20,3/27/20,,,
1300,Lanny,Dongall,ldongall8b@example.com,Dongall1300@kuromaku-u.org,F,1/22/06,2028,2028,HSP,CHE,NUC,970-111-5299,713-555-0117,1300.png,t,3/27/20,3/27/20,,,
1301,Jason,Matashkin,jmatashkin8c@example.com,Matashkin1301@kuromaku-u.org,M,5/13/06,2028,2028,ASN,COM,UND,970-111-5300,408-555-0138,1301.png,t,3/27/20,3/27/20,,,
1302,Melina,Pic,mpic8d@example.org,Pic1302@kuromaku-u.org,F,10/19/06,2029,2029,HSP,NUC,UND,970-111-5301,707-555-0140,1302.png,t,3/27/20,3/27/20,,,
1303,Abbye,Philipeau,aphilipeau8e@example.com,Philipeau1303@kuromaku-u.org,F,6/2/08,2030,2030,WHT,CHE,UND,970-111-5302,202-555-0188,1303.png,t,3/27/20,3/27/20,,,
1304,Stanislaus,Heine,sheine8f@example.com,Heine1304@kuromaku-u.org,M,9/7/07,2030,2030,AFR,NUC,UND,970-111-5303,754-555-0108,1304.png,t,3/27/20,3/27/20,,,
1305,Colman,Crankhorn,ccrankhorn8g@example.com,Crankhorn1305@kuromaku-u.org,M,3/5/05,2027,2027,AFR,CHE,MEC,970-111-5304,864-555-0109,1305.png,t,3/27/20,3/27/20,,,
1306,Sib,Brightwell,sbrightwell8h@example.com,Brightwell1306@kuromaku-u.org,F,3/25/08,2030,2030,WHT,CHE,UND,970-111-5305,217-555-0184,1306.png,t,3/27/20,3/27/20,,,
1307,Doy,Pickton,dpickton8i@example.com,Pickton1307@kuromaku-u.org,M,7/3/06,2028,2028,ASN,ENG,UND,970-111-5306,915-555-0133,1307.png,t,3/27/20,3/27/20,,,
1308,Pet,Linneman,plinneman8j@example.com,Linneman1308@kuromaku-u.org,F,7/17/08,2030,2030,HSP,NUC,UND,970-111-5307,808-555-0108,1308.png,t,3/27/20,3/27/20,,,
1309,Dru,Sink,dsink8k@example.com,Sink1309@kuromaku-u.org,M,4/10/07,2029,2029,AFR,CHE,MEC,970-111-5308,313-555-0100,1309.png,t,3/27/20,3/27/20,,,
1310,Edna,Ackerman,eackerman8l@example.org,Ackerman1310@kuromaku-u.org,F,6/22/07,2029,2029,WHT,COM,CIV,970-111-5309,206-555-0177,1310.png,t,3/27/20,3/27/20,,,
1311,Frannie,Penniall,fpenniall8m@example.org,Penniall1311@kuromaku-u.org,M,9/12/07,2030,2030,HSP,COM,CIV,970-111-5310,804-555-0194,1311.png,t,3/27/20,3/27/20,,,
1312,Korie,Gleadhell,kgleadhell8n@example.org,Gleadhell1312@kuromaku-u.org,F,7/6/08,2030,2030,AFR,CIV,UND,970-111-5311,401-555-0176,1312.png,t,3/27/20,3/27/20,,,
1313,Marshal,Macak,mmacak8o@example.org,Macak1313@kuromaku-u.org,M,4/28/07,2029,2029,ASN,CHE,UND,970-111-5312,813-555-0185,1313.png,t,3/27/20,3/27/20,,,
1314,Saleem,Dzenisenka,sdzenisenka8p@example.org,Dzenisenka1314@kuromaku-u.org,M,4/23/06,2028,2028,ASN,MAT,CHE,970-111-5313,505-555-0107,1314.png,t,3/27/20,3/27/20,,,
1315,Kenny,Parcells,kparcells8q@example.com,Parcells1315@kuromaku-u.org,M,2/22/07,2029,2029,ASN,MAT,UND,970-111-5314,612-555-0128,1315.png,t,3/27/20,3/27/20,,,
1316,Petunia,Stiddard,pstiddard8r@example.com,Stiddard1316@kuromaku-u.org,F,10/4/05,2028,2028,HSP,NUC,COM,970-111-5315,205-555-0123,1316.png,t,3/27/20,3/27/20,,,
1317,Kathi,Breese,kbreese8s@example.com,Breese1317@kuromaku-u.org,F,4/4/08,2030,2030,WHT,CIV,UND,970-111-5316,913-555-0105,1317.png,t,3/27/20,3/27/20,,,
1318,Mia,Atwill,matwill8t@example.com,Atwill1318@kuromaku-u.org,F,10/15/06,2029,2029,AFR,COM,UND,970-111-5317,210-555-0150,1318.png,t,3/27/20,3/27/20,,,
1319,Alidia,Luscott,aluscott8u@example.org,Luscott1319@kuromaku-u.org,F,8/1/07,2029,2029,HSP,NUC,UND,970-111-5318,916-555-0132,1319.png,t,3/27/20,3/27/20,,,
1320,Nappy,Cleaves,ncleaves8v@example.com,Cleaves1320@kuromaku-u.org,M,11/17/05,2028,2028,WHT,AER,UND,970-111-5319,314-555-0162,1320.png,t,3/27/20,3/27/20,,,
1321,Pepe,Linay,plinay8w@example.com,Linay1321@kuromaku-u.org,M,6/10/05,2027,2027,AFR,NUC,UND,970-111-5320,714-555-0151,1321.png,t,3/27/20,3/27/20,,,
1322,Fan,Beck,fbeck8x@example.org,Beck1322@kuromaku-u.org,F,6/15/07,2029,2029,HSP,CHE,UND,970-111-5321,719-555-0149,1322.png,t,3/27/20,3/27/20,,,
1323,Ev,Plover,eplover8y@example.com,Plover1323@kuromaku-u.org,M,1/15/07,2029,2029,HSP,COM,UND,970-111-5322,573-555-0173,1323.png,t,3/27/20,3/27/20,,,
1324,Hugibert,Kochel,hkochel8z@example.com,Kochel1324@kuromaku-u.org,M,3/27/08,2030,2030,ASN,AER,NUC,970-111-5323,650-555-0173,1324.png,t,3/27/20,3/27/20,,,
1325,Bibbye,Kirmond,bkirmond90@example.com,Kirmond1325@kuromaku-u.org,F,5/9/05,2027,2027,WHT,MEC,NUC,970-111-5324,856-555-0124,1325.png,t,3/27/20,3/27/20,,,
1326,Harwell,Firebrace,hfirebrace91@example.com,Firebrace1326@kuromaku-u.org,M,12/19/04,2027,2027,HSP,MEC,UND,970-111-5325,847-555-0160,1326.png,t,3/27/20,3/27/20,,,
1327,Terry,Snelman,tsnelman92@example.org,Snelman1327@kuromaku-u.org,M,5/16/06,2028,2028,WHT,MAN,UND,970-111-5326,570-555-0104,1327.png,t,3/27/20,3/27/20,,,
1328,Olwen,Sander,osander93@example.com,Sander1328@kuromaku-u.org,F,3/3/05,2027,2027,AFR,CIV,UND,970-111-5327,248-555-0156,1328.png,t,3/27/20,3/27/20,,,
1329,Christiano,Cosstick,ccosstick94@example.org,Cosstick1329@kuromaku-u.org,M,11/2/06,2029,2029,ASN,CIV,UND,970-111-5328,775-555-0197,1329.png,t,3/27/20,3/27/20,,,
1330,Gianna,Bortolotti,gbortolotti95@example.com,Bortolotti1330@kuromaku-u.org,F,2/6/07,2029,2029,HSP,COM,CHE,970-111-5329,734-555-0134,1330.png,t,3/27/20,3/27/20,,,
1331,Humbert,Holby,hholby96@example.com,Holby1331@kuromaku-u.org,M,8/27/06,2028,2028,AFR,ENG,UND,970-111-5330,863-555-0162,1331.png,t,3/27/20,3/27/20,,,
1332,Everett,Siddell,esiddell97@example.com,Siddell1332@kuromaku-u.org,M,10/3/04,2027,2027,WHT,MEC,UND,970-111-5331,239-555-0137,1332.png,t,3/27/20,3/27/20,,,
1333,Mathew,Turnell,mturnell98@example.com,Turnell1333@kuromaku-u.org,M,8/13/07,2029,2029,HSP,MAT,NUC,970-111-5332,757-555-0198,1333.png,t,3/27/20,3/27/20,,,
1334,Piotr,Epelett,pepelett99@example.com,Epelett1334@kuromaku-u.org,M,2/1/05,2027,2027,ASN,ENG,MAN,970-111-5333,404-555-0156,1334.png,t,3/27/20,3/27/20,,,
1335,Emanuel,Ronald,eronald9a@example.com,Ronald1335@kuromaku-u.org,M,3/2/05,2027,2027,AFR,ENG,UND,970-111-5334,989-555-0160,1335.png,t,3/27/20,3/27/20,,,
1336,Bobbie,Swainger,bswainger9b@example.net,Swainger1336@kuromaku-u.org,F,12/15/04,2027,2027,WHT,NUC,UND,970-111-5335,225-555-0125,1336.png,t,3/27/20,3/27/20,,,
1337,Briano,McMurthy,bmcmurthy9c@example.com,McMurthy1337@kuromaku-u.org,M,5/7/06,2028,2028,HSP,AER,UND,970-111-5336,478-555-0117,1337.png,t,3/27/20,3/27/20,,,
1338,Forester,Biggerstaff,fbiggerstaff9d@example.com,Biggerstaff1338@kuromaku-u.org,M,12/15/07,2030,2030,AFR,ENG,UND,970-111-5337,754-555-0179,1338.png,t,3/27/20,3/27/20,,,
1339,Harriette,Gullefant,hgullefant9e@example.com,Gullefant1339@kuromaku-u.org,F,12/9/07,2030,2030,HSP,MEC,UND,970-111-5338,812-555-0156,1339.png,t,3/27/20,3/27/20,,,
1340,Vivi,Kenewell,vkenewell9f@example.org,Kenewell1340@kuromaku-u.org,F,5/24/06,2028,2028,AFR,NUC,UND,970-111-5339,602-555-0180,1340.png,t,3/27/20,3/27/20,,,
1341,Niall,Spuner,nspuner9g@example.org,Spuner1341@kuromaku-u.org,M,6/27/08,2030,2030,ASN,MAN,COM,970-111-5340,859-555-0121,1341.png,t,3/27/20,3/27/20,,,
1342,Aliza,Dahlbom,adahlbom9h@example.com,Dahlbom1342@kuromaku-u.org,F,4/3/06,2028,2028,HSP,MAN,MAT,970-111-5341,956-555-0171,1342.png,t,3/27/20,3/27/20,,,
1343,Bebe,Keld,bkeld9i@example.com,Keld1343@kuromaku-u.org,F,5/3/06,2028,2028,ASN,ENG,UND,970-111-5342,253-555-0187,1343.png,t,3/27/20,3/27/20,,,
1344,Tuck,Catterick,tcatterick9j@example.com,Catterick1344@kuromaku-u.org,M,1/11/08,2030,2030,WHT,AER,UND,970-111-5343,970-555-0101,1344.png,t,3/27/20,3/27/20,,,
1345,Gretel,Boneham,gboneham9k@example.com,Boneham1345@kuromaku-u.org,F,12/13/04,2027,2027,HSP,CHE,UND,970-111-5344,920-555-0163,1345.png,t,3/27/20,3/27/20,,,
1346,Mireielle,Cornils,mcornils9l@example.com,Cornils1346@kuromaku-u.org,F,4/13/07,2029,2029,AFR,MAT,ENG,970-111-5345,816-555-0106,1346.png,t,3/27/20,3/27/20,,,
1347,Tito,Verdey,tverdey9m@example.net,Verdey1347@kuromaku-u.org,M,5/14/05,2027,2027,ASN,ENG,MAN,970-111-5346,859-555-0100,1347.png,t,3/27/20,3/27/20,,,
1348,Teresa,Craine,tcraine9n@example.net,Craine1348@kuromaku-u.org,F,6/12/07,2029,2029,ASN,NUC,UND,970-111-5347,404-555-0192,1348.png,t,3/27/20,3/27/20,,,
1349,Urson,De Roeck,uderoeck9o@example.com,DeRoeck1349@kuromaku-u.org,M,2/8/05,2027,2027,HSP,NUC,UND,970-111-5348,512-555-0104,1349.png,t,3/27/20,3/27/20,,,
1350,Lorette,Kyme,lkyme9p@example.com,Kyme1350@kuromaku-u.org,F,2/28/06,2028,2028,ASN,MAN,UND,970-111-5349,323-555-0167,1350.png,t,3/27/20,3/27/20,,,
1351,Hal,Bonus,hbonus9q@example.com,Bonus1351@kuromaku-u.org,M,10/21/07,2030,2030,ASN,MAN,UND,970-111-5350,814-555-0152,1351.png,t,3/27/20,3/27/20,,,
1352,Sigismund,Kevlin,skevlin9r@example.com,Kevlin1352@kuromaku-u.org,M,5/5/06,2028,2028,ASN,AER,UND,970-111-5351,520-555-0130,1352.png,t,3/27/20,3/27/20,,,
1353,Livia,Stout,lstout9s@example.com,Stout1353@kuromaku-u.org,F,1/27/08,2030,2030,ASN,MEC,UND,970-111-5352,727-555-0134,1353.png,t,3/27/20,3/27/20,,,
1354,Betsy,Sullivan,bsullivan9t@example.com,Sullivan1354@kuromaku-u.org,F,7/29/05,2027,2027,HSP,ENG,COM,970-111-5353,304-555-0100,1354.png,t,3/27/20,3/27/20,,,
1355,Madelaine,Nickerson,mnickerson9u@example.com,Nickerson1355@kuromaku-u.org,F,12/21/04,2027,2027,AFR,AER,ENG,970-111-5354,253-555-0137,1355.png,t,3/27/20,3/27/20,,,
1356,Nona,Champneys,nchampneys9v@example.com,Champneys1356@kuromaku-u.org,F,12/8/07,2030,2030,HSP,CHE,NUC,970-111-5355,559-555-0144,1356.png,t,3/27/20,3/27/20,,,
1357,Tommie,Holliar,tholliar9w@example.com,Holliar1357@kuromaku-u.org,M,5/13/08,2030,2030,ASN,ENG,UND,970-111-5356,304-555-0102,1357.png,t,3/27/20,3/27/20,,,
1358,Concordia,Putson,cputson9x@example.net,Putson1358@kuromaku-u.org,F,11/6/06,2029,2029,ASN,CHE,UND,970-111-5357,360-555-0168,1358.png,t,3/27/20,3/27/20,,,
1359,Celeste,Karchewski,ckarchewski9y@example.com,Karchewski1359@kuromaku-u.org,F,4/21/07,2029,2029,HSP,MAT,COM,970-111-5358,361-555-0108,1359.png,t,3/27/20,3/27/20,,,
1360,Stanford,Saterweyte,ssaterweyte9z@example.com,Saterweyte1360@kuromaku-u.org,M,11/7/07,2030,2030,WHT,MEC,AER,970-111-5359,785-555-0115,1360.png,t,3/27/20,3/27/20,,,
1361,Errick,Gogay,egogaya0@example.com,Gogay1361@kuromaku-u.org,M,3/2/08,2030,2030,ASN,MEC,CHE,970-111-5360,202-555-0187,1361.png,t,3/27/20,3/27/20,,,
1362,Corie,Venditto,cvendittoa1@example.com,Venditto1362@kuromaku-u.org,F,3/23/05,2027,2027,AFR,CIV,UND,970-111-5361,202-555-0124,1362.png,t,3/27/20,3/27/20,,,
1363,Danyelle,Casado,dcasadoa2@example.com,Casado1363@kuromaku-u.org,F,1/2/07,2029,2029,HSP,CIV,ENG,970-111-5362,619-555-0161,1363.png,t,3/27/20,3/27/20,,,
1364,Ephrem,Celli,ecellia3@example.com,Celli1364@kuromaku-u.org,M,8/14/07,2029,2029,AFR,CIV,UND,970-111-5363,240-555-0171,1364.png,t,3/27/20,3/27/20,,,
1365,Franny,Demageard,fdemagearda4@example.com,Demageard1365@kuromaku-u.org,M,5/6/06,2028,2028,AFR,MEC,UND,970-111-5364,310-555-0168,1365.png,t,3/27/20,3/27/20,,,
1366,Mignon,Couronne,mcouronnea5@example.org,Couronne1366@kuromaku-u.org,F,6/3/05,2027,2027,AFR,AER,UND,970-111-5365,334-555-0136,1366.png,t,3/27/20,3/27/20,,,
1367,Alikee,Gidley,agidleya6@example.com,Gidley1367@kuromaku-u.org,F,4/30/06,2028,2028,HSP,ENG,NUC,970-111-5366,251-555-0178,1367.png,t,3/27/20,3/27/20,,,
1368,Lloyd,Beveridge,lbeveridgea7@example.com,Beveridge1368@kuromaku-u.org,M,2/2/07,2029,2029,AFR,NUC,UND,970-111-5367,217-555-0132,1368.png,t,3/27/20,3/27/20,,,
1369,Mandel,McKimmie,mmckimmiea8@example.com,McKimmie1369@kuromaku-u.org,M,6/28/08,2030,2030,AFR,CIV,NUC,970-111-5368,804-555-0196,1369.png,t,3/27/20,3/27/20,,,
1370,Rodolph,Graveston,rgravestona9@example.com,Graveston1370@kuromaku-u.org,M,5/21/07,2029,2029,HSP,NUC,UND,970-111-5369,419-555-0179,1370.png,t,3/27/20,3/27/20,,,
1371,Rhianna,Bracer,rbraceraa@example.com,Bracer1371@kuromaku-u.org,F,2/1/05,2027,2027,HSP,COM,CHE,970-111-5370,213-555-0139,1371.png,t,3/27/20,3/27/20,,,
1372,Renie,Piddock,rpiddockab@example.net,Piddock1372@kuromaku-u.org,F,5/11/06,2028,2028,AFR,MAT,AER,970-111-5371,410-555-0105,1372.png,t,3/27/20,3/27/20,,,
1373,Son,Karpets,skarpetsac@example.com,Karpets1373@kuromaku-u.org,M,9/7/07,2030,2030,AFR,CIV,MEC,970-111-5372,843-555-0104,1373.png,t,3/27/20,3/27/20,,,
1374,Yorgo,Persence,ypersencead@example.net,Persence1374@kuromaku-u.org,M,3/16/06,2028,2028,AFR,MEC,UND,970-111-5373,646-555-0185,1374.png,t,3/27/20,3/27/20,,,
1375,Gibbie,Ellis,gellisae@example.com,Ellis1375@kuromaku-u.org,M,8/1/07,2029,2029,AFR,MEC,UND,970-111-5374,716-555-0105,1375.png,t,3/27/20,3/27/20,,,
1376,Daniel,Holborn,dholbornaf@example.com,Holborn1376@kuromaku-u.org,M,6/4/07,2029,2029,HSP,MAN,ENG,970-111-5375,316-555-0191,1376.png,t,3/27/20,3/27/20,,,
1377,Boigie,Drew-Clifton,bdrewcliftonag@example.com,Drew-Clifton1377@kuromaku-u.org,M,10/6/05,2028,2028,WHT,MEC,UND,970-111-5376,801-555-0164,1377.png,t,3/27/20,3/27/20,,,
1378,Gram,Porte,gporteah@example.net,Porte1378@kuromaku-u.org,M,12/11/04,2027,2027,AFR,CHE,UND,970-111-5377,805-555-0131,1378.png,t,3/27/20,3/27/20,,,
1379,Con,Halsey,chalseyai@example.net,Halsey1379@kuromaku-u.org,F,10/26/05,2028,2028,AFR,AER,UND,970-111-5378,605-555-0145,1379.png,t,3/27/20,3/27/20,,,
1380,Brandi,Switland,bswitlandaj@example.com,Switland1380@kuromaku-u.org,F,10/3/07,2030,2030,HSP,NUC,MAN,970-111-5379,862-555-0176,1380.png,t,3/27/20,3/27/20,,,
1381,Lindsey,Marden,lmardenak@example.com,Marden1381@kuromaku-u.org,M,1/5/07,2029,2029,ASN,MEC,UND,970-111-5380,952-555-0107,1381.png,t,3/27/20,3/27/20,,,
1382,Vanni,Tocque,vtocqueal@example.com,Tocque1382@kuromaku-u.org,F,11/11/07,2030,2030,HSP,COM,UND,970-111-5381,212-555-0117,1382.png,t,3/27/20,3/27/20,,,
1383,Dominique,Shemmans,dshemmansam@example.com,Shemmans1383@kuromaku-u.org,F,2/2/07,2029,2029,HSP,MAT,UND,970-111-5382,971-555-0147,1383.png,t,3/27/20,3/27/20,,,
1384,Elke,Robbs,erobbsan@example.com,Robbs1384@kuromaku-u.org,F,11/24/07,2030,2030,ASN,MAT,UND,970-111-5383,360-555-0170,1384.png,t,3/27/20,3/27/20,,,
1385,Coretta,Braidwood,cbraidwoodao@example.com,Braidwood1385@kuromaku-u.org,F,12/6/07,2030,2030,HSP,CHE,ENG,970-111-5384,415-555-0124,1385.png,t,3/27/20,3/27/20,,,
1386,Griswold,Eustis,geustisap@example.org,Eustis1386@kuromaku-u.org,M,11/21/07,2030,2030,WHT,CIV,UND,970-111-5385,682-555-0175,1386.png,t,3/27/20,3/27/20,,,
1387,Sande,Scalera,sscaleraaq@example.com,Scalera1387@kuromaku-u.org,F,10/6/05,2028,2028,AFR,CIV,NUC,970-111-5386,325-555-0120,1387.png,t,3/27/20,3/27/20,,,
1388,Kass,Bourget,kbourgetar@example.com,Bourget1388@kuromaku-u.org,F,10/15/06,2029,2029,ASN,CHE,UND,970-111-5387,903-555-0138,1388.png,t,3/27/20,3/27/20,,,
1389,Kelvin,Kas,kkasas@example.com,Kas1389@kuromaku-u.org,M,1/8/06,2028,2028,HSP,MAT,CIV,970-111-5388,202-555-0127,1389.png,t,3/27/20,3/27/20,,,
1390,Rourke,MacIntosh,rmacintoshat@example.com,MacIntosh1390@kuromaku-u.org,M,9/3/05,2028,2028,HSP,MAT,UND,970-111-5389,785-555-0166,1390.png,t,3/27/20,3/27/20,,,
1391,Vin,Brasener,vbrasenerau@example.com,Brasener1391@kuromaku-u.org,F,7/16/06,2028,2028,AFR,CHE,UND,970-111-5390,281-555-0127,1391.png,t,3/27/20,3/27/20,,,
1392,Jeramie,Strike,jstrikeav@example.com,Strike1392@kuromaku-u.org,M,4/12/05,2027,2027,ASN,COM,MAT,970-111-5391,617-555-0133,1392.png,t,3/27/20,3/27/20,,,
1393,Shurlocke,Garmans,sgarmansaw@example.com,Garmans1393@kuromaku-u.org,M,1/23/07,2029,2029,HSP,MAN,ENG,970-111-5392,702-555-0154,1393.png,t,3/27/20,3/27/20,,,
1394,Cobbie,Pleager,cpleagerax@example.com,Pleager1394@kuromaku-u.org,M,12/26/04,2027,2027,AFR,AER,UND,970-111-5393,937-555-0186,1394.png,t,3/27/20,3/27/20,,,
1395,Wilfred,Ridewood,wridewooday@example.com,Ridewood1395@kuromaku-u.org,M,5/2/08,2030,2030,WHT,MEC,UND,970-111-5394,817-555-0198,1395.png,t,3/27/20,3/27/20,,,
1396,Antoni,Breazeall,abreazeallaz@example.com,Breazeall1396@kuromaku-u.org,M,9/6/07,2030,2030,HSP,COM,ENG,970-111-5395,312-555-0183,1396.png,t,3/27/20,3/27/20,,,
1397,Darlene,Marsham,dmarshamb0@example.com,Marsham1397@kuromaku-u.org,F,8/22/05,2027,2027,ASN,NUC,UND,970-111-5396,216-555-0114,1397.png,t,3/27/20,3/27/20,,,
1398,Marthe,Cram,mcramb1@example.org,Cram1398@kuromaku-u.org,F,8/31/05,2027,2027,ASN,CHE,UND,970-111-5397,937-555-0155,1398.png,t,3/27/20,3/27/20,,,
1399,Happy,Koubu,hkoubub2@example.com,Koubu1399@kuromaku-u.org,F,9/26/06,2029,2029,AFR,AER,UND,970-111-5398,916-555-0177,1399.png,t,3/27/20,3/27/20,,,
1400,Mead,Brolan,mbrolanb3@example.org,Brolan1400@kuromaku-u.org,M,4/8/05,2027,2027,ASN,CIV,UND,970-111-5399,321-555-0164,1400.png,t,3/27/20,3/27/20,,,
1401,Miguela,Iacopini,miacopinib4@example.com,Iacopini1401@kuromaku-u.org,F,6/19/07,2029,2029,HSP,MAT,UND,970-111-5400,915-555-0167,1401.png,t,3/27/20,3/27/20,,,
1402,Nicholle,Danilchenko,ndanilchenkob5@example.org,Danilchenko1402@kuromaku-u.org,F,4/28/08,2030,2030,HSP,NUC,MAN,970-111-5401,661-555-0122,1402.png,t,3/27/20,3/27/20,,,
1403,Brnaby,Dumphries,bdumphriesb6@example.org,Dumphries1403@kuromaku-u.org,M,2/24/08,2030,2030,HSP,NUC,UND,970-111-5402,225-555-0193,1403.png,t,3/27/20,3/27/20,,,
1404,Miltie,Lafoy,mlafoyb7@example.net,Lafoy1404@kuromaku-u.org,M,11/13/05,2028,2028,HSP,MAN,MAT,970-111-5403,682-555-0120,1404.png,t,3/27/20,3/27/20,,,
